Date,Close
3/3/2015,82.7
3/4/2015,82.17
3/5/2015,81.71
3/6/2015,80.05
3/9/2015,80.45
3/10/2015,79.25
3/11/2015,77.82
3/12/2015,78.73
3/13/2015,77.65
3/16/2015,77.89
3/17/2015,77.89
3/18/2015,78.56
3/19/2015,78.86
3/20/2015,79.45
3/23/2015,79.86
3/24/2015,77.53
3/25/2015,76.7
3/26/2015,76.34
3/27/2015,76.79
3/30/2015,76.86
3/31/2015,75.33
4/1/2015,76.07
4/2/2015,77.26
4/6/2015,78.2
4/7/2015,77.74
4/8/2015,77.24
4/9/2015,77.86
4/10/2015,77.9
4/13/2015,77.39
4/14/2015,78.11
4/15/2015,78.13
4/16/2015,84.96
4/17/2015,85.26
4/20/2015,84.98
4/21/2015,84.05
4/22/2015,83.69
4/23/2015,83.55
4/24/2015,82.75
4/27/2015,82.09
4/28/2015,82.88
4/29/2015,82.73
4/30/2015,83.47
5/1/2015,83.39
5/4/2015,83.21
5/5/2015,82.81
5/6/2015,83.87
5/7/2015,84.01
5/8/2015,85.19
5/11/2015,84.13
5/12/2015,84.13
5/13/2015,84.53
5/14/2015,86.79
5/15/2015,86.57
5/18/2015,86.03
5/19/2015,85.66
5/20/2015,85.41
5/21/2015,85.14
5/22/2015,84.15
5/26/2015,83.72
5/27/2015,84.22
5/28/2015,84.26
5/29/2015,83.07
6/1/2015,83.19
6/2/2015,82.95
6/3/2015,82.42
6/4/2015,81.83
6/5/2015,79.7
6/8/2015,80.15
6/9/2015,80.75
6/10/2015,82.29
6/11/2015,82.25
6/12/2015,81.86
6/15/2015,81.27
6/16/2015,81.82
6/17/2015,81.83
6/18/2015,83.11
6/19/2015,82.66
6/22/2015,83.13
6/23/2015,81.36
6/24/2015,80.81
6/25/2015,81.3
6/26/2015,81.35
6/29/2015,80.12
6/30/2015,80.17
7/1/2015,81.3
7/2/2015,81.17
7/6/2015,81.2
7/7/2015,82.44
7/8/2015,81.57
7/9/2015,81.24
7/10/2015,82.16
7/13/2015,82.38
7/14/2015,82.68
7/15/2015,82.67
7/16/2015,85.29
7/17/2015,85.83
7/20/2015,85.61
7/21/2015,85.54
7/22/2015,85.52
7/23/2015,85.43
7/24/2015,84.65
7/27/2015,85.53
7/28/2015,85.6
7/29/2015,85.45
7/30/2015,85.39
7/31/2015,85.53
8/3/2015,85.66
8/4/2015,85.83
8/5/2015,85.89
8/6/2015,85.76
8/7/2015,85.09
8/10/2015,85.87
8/11/2015,85.47
8/12/2015,85.64
8/13/2015,84.66
8/14/2015,84.26
8/17/2015,84.3
8/18/2015,84.02
8/19/2015,83.74
